MDS,CAPE14,Cost,A-Cost,OCPFH,A-OCPFH,Exclude,Inflation Type,Deflator,Year,TAI,Hours,Family,Included,MAMRO,L1 Code,L2 Code,Full Code,L1 Desc,L2 Desc,Full Desc,T/M/S
F-16A/B,1.3 Other Unit-Level Manpower,1569049,1721203.379,20204.51744,21899.54199,,P,0.9116,2016,10,1204,F-16,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,F-16A
F-16A/B,2.1 Operating Material,2443265,2648238.673,20204.51744,21899.54199,,M,0.9226,2016,10,1204,F-16,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,F-16A
F-16A/B,2.4 Transportation,278412,302391.6585,20204.51744,21899.54199,,C,0.9207,2016,10,1204,F-16,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,F-16A
F-16A/B,3.1 Consumable Materials and Repair Parts,808077,875869.2825,20204.51744,21899.54199,,M,0.9226,2016,10,1204,F-16,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,F-16A
F-16A/B,3.2 Depot Level Reparables (DLRs),3616731,3928240.469,20204.51744,21899.54199,,C,0.9207,2016,10,1204,F-16,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),F-16A
F-16A/B,3.3 Intermediate Maintenance (External to Unit-Level),401465,436043.228,20204.51744,21899.54199,,C,0.9207,2016,10,1204,F-16,TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),F-16A
F-16A/B,3.4 Depot Maintenance,196168,213063.9731,20204.51744,21899.54199,,C,0.9207,2016,10,1204,F-16,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,F-16A
F-16A/B,3.5 Other Maintenance,5796357,6295597.915,20204.51744,21899.54199,,C,0.9207,2016,10,1204,F-16,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,F-16A
F-16A/B,4.1 System-Specific Training,37472,40699.4678,20204.51744,21899.54199,,C,0.9207,2016,10,1204,F-16,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,F-16A
F-16A/B,4.2 Support Equipment Replacement and Repair,79779,86650.37471,20204.51744,21899.54199,,C,0.9207,2016,10,1204,F-16,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,F-16A
F-16A/B,4.3 Sustaining/Systems Engineering,11871,12893.45064,20204.51744,21899.54199,,C,0.9207,2016,10,1204,F-16,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,F-16A
F-16A/B,4.4 Program Management,883384,959469.9685,20204.51744,21899.54199,,C,0.9207,2016,10,1204,F-16,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,F-16A
F-16A/B,5.1 Hardware Modifications or Modernization,4032377,4379686.108,20204.51744,21899.54199,,C,0.9207,2016,10,1204,F-16,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,F-16A
F-16A/B,5.2 Software Maintenance and Modifications,3285,3567.937439,20204.51744,21899.54199,,C,0.9207,2016,10,1204,F-16,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,F-16A
F-16A/B,A1.1 Navy Aircraft Count,10,10,20204.51744,21899.54199,,None,1,2016,10,1204,F-16,FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,F-16A
F-16A/B,A2.1 Navy Flying Hours,1204,1204,20204.51744,21899.54199,,None,1,2016,10,1204,F-16,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,F-16A
F-16A/B,1.1 Operations Manpower,1344662,1475057.043,15870.02019,17201.40927,,P,0.9116,2016,4,842,F-16,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,F-16B
F-16A/B,1.2 Unit-Level Maintenance Manpower,322758,354056.6038,15870.02019,17201.40927,,P,0.9116,2016,4,842,F-16,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,F-16B
F-16A/B,1.3 Other Unit-Level Manpower,627619,688480.6933,15870.02019,17201.40927,,P,0.9116,2016,4,842,F-16,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,F-16B
F-16A/B,2.1 Operating Material,1580156,1712720.572,15870.02019,17201.40927,,M,0.9226,2016,4,842,F-16,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,F-16B
F-16A/B,2.4 Transportation,111365,120956.8806,15870.02019,17201.40927,,C,0.9207,2016,4,842,F-16,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,F-16B
F-16A/B,3.1 Consumable Materials and Repair Parts,586411,635606.9803,15870.02019,17201.40927,,M,0.9226,2016,4,842,F-16,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,F-16B
F-16A/B,3.2 Depot Level Reparables (DLRs),2334749,2535841.208,15870.02019,17201.40927,,C,0.9207,2016,4,842,F-16,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),F-16B
F-16A/B,3.3 Intermediate Maintenance (External to Unit-Level),265007,287832.0843,15870.02019,17201.40927,,C,0.9207,2016,4,842,F-16,TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),F-16B
F-16A/B,3.4 Depot Maintenance,35799,38882.37211,15870.02019,17201.40927,,C,0.9207,2016,4,842,F-16,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,F-16B
F-16A/B,3.5 Other Maintenance,4132873,4488837.841,15870.02019,17201.40927,,C,0.9207,2016,4,842,F-16,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,F-16B
F-16A/B,4.1 System-Specific Training,16881,18334.96253,15870.02019,17201.40927,,C,0.9207,2016,4,842,F-16,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,F-16B
F-16A/B,4.2 Support Equipment Replacement and Repair,31911,34659.49821,15870.02019,17201.40927,,C,0.9207,2016,4,842,F-16,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,F-16B
F-16A/B,4.3 Sustaining/Systems Engineering,4748,5156.945802,15870.02019,17201.40927,,C,0.9207,2016,4,842,F-16,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,F-16B
F-16A/B,4.4 Program Management,353354,383788.4219,15870.02019,17201.40927,,C,0.9207,2016,4,842,F-16,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,F-16B
F-16A/B,5.1 Hardware Modifications or Modernization,1612950,1751873.574,15870.02019,17201.40927,,C,0.9207,2016,4,842,F-16,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,F-16B
F-16A/B,5.2 Software Maintenance and Modifications,1314,1427.174976,15870.02019,17201.40927,,C,0.9207,2016,4,842,F-16,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,F-16B
F-16A/B,A1.1 Navy Aircraft Count,4,4,15870.02019,17201.40927,,None,1,2016,4,842,F-16,FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,F-16B
F-16A/B,A2.1 Navy Flying Hours,842,842,15870.02019,17201.40927,,None,1,2016,4,842,F-16,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,F-16B
F-5F/N,1.1 Operations Manpower,496400,544537.0777,9908.51074,10739.76885,,P,0.9116,2016,3,419,F-5,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,F-5F
F-5F/N,1.2 Unit-Level Maintenance Manpower,116057,127311.3208,9908.51074,10739.76885,,P,0.9116,2016,3,419,F-5,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,F-5F
F-5F/N,1.3 Other Unit-Level Manpower,205920,225888.5476,9908.51074,10739.76885,,P,0.9116,2016,3,419,F-5,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,F-5F
F-5F/N,2.1 Operating Material,579311,627911.3375,9908.51074,10739.76885,,M,0.9226,2016,3,419,F-5,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,F-5F
F-5F/N,2.3 Temporary Duty,48835,53570.64502,9908.51074,10739.76885,,P,0.9116,2016,3,419,F-5,FALSE,0,2,2.3,2.3,2.0 Unit Operations,2.3 Temporary Duty,2.3 Temporary Duty,F-5F
F-5F/N,2.4 Transportation,58778,63840.5561,9908.51074,10739.76885,,C,0.9207,2016,3,419,F-5,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,F-5F
F-5F/N,3.1 Consumable Materials and Repair Parts,214015,231969.4342,9908.51074,10739.76885,,M,0.9226,2016,3,419,F-5,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,F-5F
F-5F/N,3.2 Depot Level Reparables (DLRs),158529,172183.1215,9908.51074,10739.76885,,C,0.9207,2016,3,419,F-5,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),F-5F
F-5F/N,3.4 Depot Maintenance,71404,77554.03497,9908.51074,10739.76885,,C,0.9207,2016,3,419,F-5,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,F-5F
F-5F/N,3.5 Other Maintenance,1599177,1736914.304,9908.51074,10739.76885,,C,0.9207,2016,3,419,F-5,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,F-5F
F-5F/N,4.1 System-Specific Training,1199,1302.270012,9908.51074,10739.76885,,C,0.9207,2016,3,419,F-5,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,F-5F
F-5F/N,4.2 Support Equipment Replacement and Repair,23934,25995.43825,9908.51074,10739.76885,,C,0.9207,2016,3,419,F-5,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,F-5F
F-5F/N,4.3 Sustaining/Systems Engineering,3561,3867.709352,9908.51074,10739.76885,,C,0.9207,2016,3,419,F-5,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,F-5F
F-5F/N,4.4 Program Management,344394,374056.696,9908.51074,10739.76885,,C,0.9207,2016,3,419,F-5,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,F-5F
F-5F/N,5.1 Hardware Modifications or Modernization,229166,248904.0947,9908.51074,10739.76885,,C,0.9207,2016,3,419,F-5,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,F-5F
F-5F/N,5.2 Software Maintenance and Modifications,986,1070.924297,9908.51074,10739.76885,,C,0.9207,2016,3,419,F-5,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,F-5F
F-5F/N,A1.1 Navy Aircraft Count,2,2,9908.51074,10739.76885,,None,1,2016,3,419,F-5,FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,F-5F
F-5F/N,A1.2 Marine Aircraft Count,1,1,9908.51074,10739.76885,,None,1,2016,3,419,F-5,FALSE,TAI,A1,A1.2,A1.2,A1.0 Total Aircraft Count,A1.2 Marine Aircraft Count,A1.2 Marine Aircraft Count,F-5F
F-5F/N,A2.1 Navy Flying Hours,210,210,9908.51074,10739.76885,,None,1,2016,3,419,F-5,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,F-5F
F-5F/N,A2.2 Marine Flying Hours,209,209,9908.51074,10739.76885,,None,1,2016,3,419,F-5,FALSE,Hours,A2,A2.2,A2.2,A2.0 Total Flying Hours,A2.2 Marine Flying Hours,A2.2 Marine Flying Hours,F-5F
F-5F/N,1.1 Operations Manpower,6952681,7626898.859,11816.28327,12807.5908,,P,0.9116,2016,41,10979,F-5,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,F-5N
F-5F/N,1.2 Unit-Level Maintenance Manpower,1708875,1874588.635,11816.28327,12807.5908,,P,0.9116,2016,41,10979,F-5,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,F-5N
F-5F/N,1.3 Other Unit-Level Manpower,2845791,3121754.059,11816.28327,12807.5908,,P,0.9116,2016,41,10979,F-5,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,F-5N
F-5F/N,2.1 Operating Material,15006818,16265790.16,11816.28327,12807.5908,,M,0.9226,2016,41,10979,F-5,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,F-5N
F-5F/N,2.3 Temporary Duty,660749,724823.3875,11816.28327,12807.5908,,P,0.9116,2016,41,10979,F-5,FALSE,0,2,2.3,2.3,2.0 Unit Operations,2.3 Temporary Duty,2.3 Temporary Duty,F-5N
F-5F/N,2.4 Transportation,844312,917032.6925,11816.28327,12807.5908,,C,0.9207,2016,41,10979,F-5,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,F-5N
F-5F/N,3.1 Consumable Materials and Repair Parts,15025019,16285518.1,11816.28327,12807.5908,,M,0.9226,2016,41,10979,F-5,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,F-5N
F-5F/N,3.2 Depot Level Reparables (DLRs),9207395,10000429.02,11816.28327,12807.5908,,C,0.9207,2016,41,10979,F-5,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),F-5N
F-5F/N,3.4 Depot Maintenance,27017551,29344575.87,11816.28327,12807.5908,,C,0.9207,2016,41,10979,F-5,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,F-5N
F-5F/N,3.5 Other Maintenance,41903001,45512111.44,11816.28327,12807.5908,,C,0.9207,2016,41,10979,F-5,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,F-5N
F-5F/N,4.1 System-Specific Training,18687,20296.51352,11816.28327,12807.5908,,C,0.9207,2016,41,10979,F-5,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,F-5N
F-5F/N,4.2 Support Equipment Replacement and Repair,327093,355265.5588,11816.28327,12807.5908,,C,0.9207,2016,41,10979,F-5,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,F-5N
F-5F/N,4.3 Sustaining/Systems Engineering,48670,52861.95286,11816.28327,12807.5908,,C,0.9207,2016,41,10979,F-5,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,F-5N
F-5F/N,4.4 Program Management,4706719,5112109.265,11816.28327,12807.5908,,C,0.9207,2016,41,10979,F-5,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,F-5N
F-5F/N,4.7 Simulator Operations and Repair,312201,339090.9091,11816.28327,12807.5908,,C,0.9207,2016,41,10979,F-5,FALSE,0,4,4.7,4.7,4.0 Sustaining Support,4.7 Simulator Operations and Repair,4.7 Simulator Operations and Repair,F-5N
F-5F/N,5.1 Hardware Modifications or Modernization,3131942,3401696.535,11816.28327,12807.5908,,C,0.9207,2016,41,10979,F-5,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,F-5N
F-5F/N,5.2 Software Maintenance and Modifications,13470,14630.17269,11816.28327,12807.5908,,C,0.9207,2016,41,10979,F-5,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,F-5N
F-5F/N,A1.1 Navy Aircraft Count,30,30,11816.28327,12807.5908,,None,1,2016,41,10979,F-5,FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,F-5N
F-5F/N,A1.2 Marine Aircraft Count,11,11,11816.28327,12807.5908,,None,1,2016,41,10979,F-5,FALSE,TAI,A1,A1.2,A1.2,A1.0 Total Aircraft Count,A1.2 Marine Aircraft Count,A1.2 Marine Aircraft Count,F-5N
F-5F/N,A2.1 Navy Flying Hours,7769,7769,11816.28327,12807.5908,,None,1,2016,41,10979,F-5,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,F-5N
F-5F/N,A2.2 Marine Flying Hours,3210,3210,11816.28327,12807.5908,,None,1,2016,41,10979,F-5,FALSE,Hours,A2,A2.2,A2.2,A2.0 Total Flying Hours,A2.2 Marine Flying Hours,A2.2 Marine Flying Hours,F-5N
HH-1N,1.1 Operations Manpower,1715617,1881984.423,10295.12793,11158.82065,,P,0.9116,2016,4,1024,Huey,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,HH-1N
HH-1N,2.1 Operating Material,205732,222991.5456,10295.12793,11158.82065,,M,0.9226,2016,4,1024,Huey,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,HH-1N
HH-1N,2.4 Transportation,241888,262721.8421,10295.12793,11158.82065,,C,0.9207,2016,4,1024,Huey,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,HH-1N
HH-1N,3.1 Consumable Materials and Repair Parts,587141,636398.2224,10295.12793,11158.82065,,M,0.9226,2016,4,1024,Huey,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,HH-1N
HH-1N,3.2 Depot Level Reparables (DLRs),986900,1071901.814,10295.12793,11158.82065,,C,0.9207,2016,4,1024,Huey,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),HH-1N
HH-1N,3.3 Intermediate Maintenance (External to Unit-Level),198376,215462.1484,10295.12793,11158.82065,,C,0.9207,2016,4,1024,Huey,TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),HH-1N
HH-1N,3.4 Depot Maintenance,5326554,5785330.727,10295.12793,11158.82065,,C,0.9207,2016,4,1024,Huey,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,HH-1N
HH-1N,4.1 System-Specific Training,2068,2246.117085,10295.12793,11158.82065,,C,0.9207,2016,4,1024,Huey,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,HH-1N
HH-1N,4.2 Support Equipment Replacement and Repair,37483,40711.41523,10295.12793,11158.82065,,C,0.9207,2016,4,1024,Huey,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,HH-1N
HH-1N,4.3 Sustaining/Systems Engineering,63559,69033.34419,10295.12793,11158.82065,,C,0.9207,2016,4,1024,Huey,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,HH-1N
HH-1N,4.4 Program Management,180449,195991.0937,10295.12793,11158.82065,,C,0.9207,2016,4,1024,Huey,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,HH-1N
HH-1N,5.1 Hardware Modifications or Modernization,990265,1075556.642,10295.12793,11158.82065,,C,0.9207,2016,4,1024,Huey,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,HH-1N
HH-1N,5.2 Software Maintenance and Modifications,6179,6711.198002,10295.12793,11158.82065,,C,0.9207,2016,4,1024,Huey,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,HH-1N
HH-1N,A1.2 Marine Aircraft Count,4,4,10295.12793,11158.82065,,None,1,2016,4,1024,Huey,FALSE,TAI,A1,A1.2,A1.2,A1.0 Total Aircraft Count,A1.2 Marine Aircraft Count,A1.2 Marine Aircraft Count,HH-1N
HH-1N,A2.2 Marine Flying Hours,1024,1024,10295.12793,11158.82065,,None,1,2016,4,1024,Huey,FALSE,Hours,A2,A2.2,A2.2,A2.0 Total Flying Hours,A2.2 Marine Flying Hours,A2.2 Marine Flying Hours,HH-1N
HH-60H,1.1 Operations Manpower,8831736,9688170.25,29947.13057,32459.49552,,P,0.9116,2016,11,1953,S-70/H-60,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,HH-60H
HH-60H,1.2 Unit-Level Maintenance Manpower,11925695,13082157.74,29947.13057,32459.49552,,P,0.9116,2016,11,1953,S-70/H-60,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,HH-60H
HH-60H,1.3 Other Unit-Level Manpower,3802627,4171376.7,29947.13057,32459.49552,,P,0.9116,2016,11,1953,S-70/H-60,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,HH-60H
HH-60H,2.1 Operating Material,967315,1048466.291,29947.13057,32459.49552,,M,0.9226,2016,11,1953,S-70/H-60,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,HH-60H
HH-60H,2.3 Temporary Duty,546750,599769.6358,29947.13057,32459.49552,,P,0.9116,2016,11,1953,S-70/H-60,FALSE,0,2,2.3,2.3,2.0 Unit Operations,2.3 Temporary Duty,2.3 Temporary Duty,HH-60H
HH-60H,2.4 Transportation,197752,214784.4032,29947.13057,32459.49552,,C,0.9207,2016,11,1953,S-70/H-60,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,HH-60H
HH-60H,3.1 Consumable Materials and Repair Parts,4218856,4572789.941,29947.13057,32459.49552,,M,0.9226,2016,11,1953,S-70/H-60,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,HH-60H
HH-60H,3.2 Depot Level Reparables (DLRs),10686603,11607041.38,29947.13057,32459.49552,,C,0.9207,2016,11,1953,S-70/H-60,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),HH-60H
HH-60H,3.3 Intermediate Maintenance (External to Unit-Level),7009043,7612732.703,29947.13057,32459.49552,,C,0.9207,2016,11,1953,S-70/H-60,TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),HH-60H
HH-60H,3.4 Depot Maintenance,4694158,5098466.384,29947.13057,32459.49552,,C,0.9207,2016,11,1953,S-70/H-60,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,HH-60H
